Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp,Tên Tiếng Anh
Hải Dương,30,Hải Dương,288,Trần Phú,10528,Phường,
Hải Dương,30,Hải Dương,288,Thanh Bình,10531,Phường,
Hải Dương,30,Hải Dương,288,Tân Bình,10532,Phường,
Hải Dương,30,Hải Dương,288,Lê Thanh Nghị,10534,Phường,
Hải Dương,30,Hải Dương,288,Hải Tân,10537,Phường,
Hải Dương,30,Hải Dương,288,Tứ Minh,10540,Phường,
Hải Dương,30,Hải Dương,288,Việt Hoà,10543,Phường,
Hải Dương,30,Hải Dương,288,Ái Quốc,10660,Phường,
Hải Dương,30,Hải Dương,288,An Châu,10663,Xã,
Hải Dương,30,Hải Dương,288,Thượng Đạt,10669,Xã,
Hải Dương,30,Hải Dương,288,Nam Đồng,10672,Xã,
Hải Dương,30,Hải Dương,288,Thạch Khôi,11002,Phường,
Hải Dương,30,Hải Dương,288,Tân Hưng,11011,Xã,
Hải Dương,30,Chí Linh,290,Phả Lại,10546,Phường,
Hải Dương,30,Chí Linh,290,Sao Đỏ,10549,Phường,
Hải Dương,30,Chí Linh,290,Bến Tắm,10552,Phường,
Hải Dương,30,Chí Linh,290,Hoàng Hoa Thám,10555,Xã,
Hải Dương,30,Chí Linh,290,Bắc An,10558,Xã,
Hải Dương,30,Chí Linh,290,Hưng Đạo,10561,Xã,
Hải Dương,30,Chí Linh,290,Lê Lợi,10564,Xã,
Hải Dương,30,Chí Linh,290,Hoàng Tiến,10567,Xã,
Hải Dương,30,Chí Linh,290,Cộng Hoà,10570,Phường,
Hải Dương,30,Chí Linh,290,Hoàng Tân,10573,Phường,
Hải Dương,30,Chí Linh,290,Cổ Thành,10576,Xã,
Hải Dương,30,Chí Linh,290,Văn An,10579,Phường,
Hải Dương,30,Chí Linh,290,Chí Minh,10582,Phường,
Hải Dương,30,Chí Linh,290,Văn Đức,10585,Xã,
Hải Dương,30,Chí Linh,290,Thái Học,10588,Phường,
Hải Dương,30,Chí Linh,290,Nhân Huệ,10591,Xã,
Hải Dương,30,Chí Linh,290,An Lạc,10594,Xã,
Hải Dương,30,Chí Linh,290,Kênh Giang,10597,Xã,
Hải Dương,30,Chí Linh,290,Đồng Lạc,10600,Xã,
Hải Dương,30,Chí Linh,290,Tân Dân,10603,Xã,
Hải Dương,30,Nam Sách,291,Nam Sách,10606,Thị trấn,
Hải Dương,30,Nam Sách,291,Nam Hưng,10609,Xã,
Hải Dương,30,Nam Sách,291,Nam Tân,10612,Xã,
Hải Dương,30,Nam Sách,291,Hợp Tiến,10615,Xã,
Hải Dương,30,Nam Sách,291,Hiệp Cát,10618,Xã,
Hải Dương,30,Nam Sách,291,Thanh Quang,10621,Xã,
Hải Dương,30,Nam Sách,291,Quốc Tuấn,10624,Xã,
Hải Dương,30,Nam Sách,291,Nam Chính,10627,Xã,
Hải Dương,30,Nam Sách,291,An Bình,10630,Xã,
Hải Dương,30,Nam Sách,291,Nam Trung,10633,Xã,
Hải Dương,30,Nam Sách,291,An Sơn,10636,Xã,
Hải Dương,30,Nam Sách,291,Cộng Hòa,10639,Xã,
Hải Dương,30,Nam Sách,291,Thái Tân,10642,Xã,
Hải Dương,30,Nam Sách,291,An Lâm,10645,Xã,
Hải Dương,30,Nam Sách,291,Phú Điền,10648,Xã,
Hải Dương,30,Nam Sách,291,Nam Hồng,10651,Xã,
Hải Dương,30,Nam Sách,291,Hồng Phong,10654,Xã,
Hải Dương,30,Nam Sách,291,Đồng Lạc,10657,Xã,
Hải Dương,30,Nam Sách,291,Minh Tân,10666,Xã,
Hải Dương,30,Kinh Môn,292,Kinh Môn,10675,Thị trấn,
Hải Dương,30,Kinh Môn,292,Bạch Đằng,10678,Xã,
Hải Dương,30,Kinh Môn,292,Thất Hùng,10681,Xã,
Hải Dương,30,Kinh Môn,292,Lê Ninh,10684,Xã,
Hải Dương,30,Kinh Môn,292,Hoành Sơn,10687,Xã,
Hải Dương,30,Kinh Môn,292,Phúc Thành ,10690,Xã,
Hải Dương,30,Kinh Môn,292,Thái Sơn,10693,Xã,
Hải Dương,30,Kinh Môn,292,Duy Tân,10696,Xã,
Hải Dương,30,Kinh Môn,292,Tân Dân,10699,Xã,
Hải Dương,30,Kinh Môn,292,Minh Tân,10702,Thị trấn,
Hải Dương,30,Kinh Môn,292,Quang Trung,10705,Xã,
Hải Dương,30,Kinh Môn,292,Hiệp Hòa,10708,Xã,
Hải Dương,30,Kinh Môn,292,Phạm Mệnh,10711,Xã,
Hải Dương,30,Kinh Môn,292,Phú Thứ,10714,Thị trấn,
Hải Dương,30,Kinh Môn,292,Thăng Long,10717,Xã,
Hải Dương,30,Kinh Môn,292,Lạc Long,10720,Xã,
Hải Dương,30,Kinh Môn,292,An Sinh,10723,Xã,
Hải Dương,30,Kinh Môn,292,Hiệp Sơn,10726,Xã,
Hải Dương,30,Kinh Môn,292,Thượng Quận,10729,Xã,
Hải Dương,30,Kinh Môn,292,An Phụ,10732,Xã,
Hải Dương,30,Kinh Môn,292,Hiệp An,10735,Xã,
Hải Dương,30,Kinh Môn,292,Long Xuyên,10738,Xã,
Hải Dương,30,Kinh Môn,292,Thái Thịnh,10741,Xã,
Hải Dương,30,Kinh Môn,292,Hiến Thành,10744,Xã,
Hải Dương,30,Kinh Môn,292,Minh Hòa,10747,Xã,
Hải Dương,30,Kim Thành,293,Phú Thái,10750,Thị trấn,
Hải Dương,30,Kim Thành,293,Lai Vu,10753,Xã,
Hải Dương,30,Kim Thành,293,Cộng Hòa,10756,Xã,
Hải Dương,30,Kim Thành,293,Thượng Vũ,10759,Xã,
Hải Dương,30,Kim Thành,293,Cổ Dũng,10762,Xã,
Hải Dương,30,Kim Thành,293,Việt Hưng,10765,Xã,
Hải Dương,30,Kim Thành,293,Tuấn Hưng,10768,Xã,
Hải Dương,30,Kim Thành,293,Kim Xuyên,10771,Xã,
Hải Dương,30,Kim Thành,293,Phúc Thành A,10774,Xã,
Hải Dương,30,Kim Thành,293,Ngũ Phúc,10777,Xã,
Hải Dương,30,Kim Thành,293,Kim Anh,10780,Xã,
Hải Dương,30,Kim Thành,293,Kim Lương,10783,Xã,
Hải Dương,30,Kim Thành,293,Kim Tân,10786,Xã,
Hải Dương,30,Kim Thành,293,Kim Khê,10789,Xã,
Hải Dương,30,Kim Thành,293,Kim Đính,10792,Xã,
Hải Dương,30,Kim Thành,293,Cẩm La,10795,Xã,
Hải Dương,30,Kim Thành,293,Bình Dân,10798,Xã,
Hải Dương,30,Kim Thành,293,Tam Kỳ,10801,Xã,
Hải Dương,30,Kim Thành,293,Đồng Gia,10804,Xã,
Hải Dương,30,Kim Thành,293,Liên Hòa,10807,Xã,
Hải Dương,30,Kim Thành,293,Đại Đức,10810,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Hà,10813,Thị trấn,
Hải Dương,30,Thanh Hà,294,Hồng Lạc,10816,Xã,
Hải Dương,30,Thanh Hà,294,Việt Hồng,10819,Xã,
Hải Dương,30,Thanh Hà,294,Quyết Thắng,10822,Xã,
Hải Dương,30,Thanh Hà,294,Tân Việt,10825,Xã,
Hải Dương,30,Thanh Hà,294,Cẩm Chế,10828,Xã,
Hải Dương,30,Thanh Hà,294,Thanh An,10831,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Lang,10834,Xã,
Hải Dương,30,Thanh Hà,294,Tiền Tiến,10837,Xã,
Hải Dương,30,Thanh Hà,294,Tân An,10840,Xã,
Hải Dương,30,Thanh Hà,294,Liên Mạc,10843,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Hải,10846,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Khê,10849,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Xá,10852,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Xuân,10855,Xã,
Hải Dương,30,Thanh Hà,294,An Lương,10858,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Thủy,10861,Xã,
Hải Dương,30,Thanh Hà,294,Phượng Hoàng,10864,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Sơn,10867,Xã,
Hải Dương,30,Thanh Hà,294,Hợp Đức,10870,Xã,
Hải Dương,30,Thanh Hà,294,Trường Thành,10873,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Bính,10876,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Hồng,10879,Xã,
Hải Dương,30,Thanh Hà,294,Thanh Cường,10882,Xã,
Hải Dương,30,Thanh Hà,294,Vĩnh Lập,10885,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Giàng,10888,Thị trấn,
Hải Dương,30,Cẩm Giàng,295,Lai Cách,10891,Thị trấn,
Hải Dương,30,Cẩm Giàng,295,Cẩm Hưng,10894,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Hoàng,10897,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Văn,10900,Xã,
Hải Dương,30,Cẩm Giàng,295,Ngọc Liên,10903,Xã,
Hải Dương,30,Cẩm Giàng,295,Thạch Lỗi,10906,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Vũ,10909,Xã,
Hải Dương,30,Cẩm Giàng,295,Đức Chính,10912,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Sơn,10915,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Định,10918,Xã,
Hải Dương,30,Cẩm Giàng,295,Kim Giang,10921,Xã,
Hải Dương,30,Cẩm Giàng,295,Lương Điền,10924,Xã,
Hải Dương,30,Cẩm Giàng,295,Cao An,10927,Xã,
Hải Dương,30,Cẩm Giàng,295,Tân Trường,10930,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Phúc,10933,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Điền,10936,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Đông,10939,Xã,
Hải Dương,30,Cẩm Giàng,295,Cẩm Đoài,10942,Xã,
Hải Dương,30,Bình Giang,296,Kẻ Sặt,10945,Thị trấn,
Hải Dương,30,Bình Giang,296,Hưng Thịnh,10948,Xã,
Hải Dương,30,Bình Giang,296,Vĩnh Tuy,10951,Xã,
Hải Dương,30,Bình Giang,296,Hùng Thắng,10954,Xã,
Hải Dương,30,Bình Giang,296,Tráng Liệt,10957,Xã,
Hải Dương,30,Bình Giang,296,Vĩnh Hồng,10960,Xã,
Hải Dương,30,Bình Giang,296,Long Xuyên,10963,Xã,
Hải Dương,30,Bình Giang,296,Tân Việt,10966,Xã,
Hải Dương,30,Bình Giang,296,Thúc Kháng,10969,Xã,
Hải Dương,30,Bình Giang,296,Tân Hồng,10972,Xã,
Hải Dương,30,Bình Giang,296,Bình Minh,10975,Xã,
Hải Dương,30,Bình Giang,296,Hồng Khê,10978,Xã,
Hải Dương,30,Bình Giang,296,Thái Học,10981,Xã,
Hải Dương,30,Bình Giang,296,Cổ Bì,10984,Xã,
Hải Dương,30,Bình Giang,296,Nhân Quyền,10987,Xã,
Hải Dương,30,Bình Giang,296,Thái Dương,10990,Xã,
Hải Dương,30,Bình Giang,296,Thái Hòa,10993,Xã,
Hải Dương,30,Bình Giang,296,Bình Xuyên,10996,Xã,
Hải Dương,30,Gia Lộc,297,Gia Lộc,10999,Thị trấn,
Hải Dương,30,Gia Lộc,297,Liên Hồng,11005,Xã,
Hải Dương,30,Gia Lộc,297,Thống Nhất,11008,Xã,
Hải Dương,30,Gia Lộc,297,Trùng Khánh,11014,Xã,
Hải Dương,30,Gia Lộc,297,Gia Xuyên,11017,Xã,
Hải Dương,30,Gia Lộc,297,Yết Kiêu,11020,Xã,
Hải Dương,30,Gia Lộc,297,Gia Hòa,11023,Xã,
Hải Dương,30,Gia Lộc,297,Phương Hưng,11026,Xã,
Hải Dương,30,Gia Lộc,297,Gia Tân,11029,Xã,
Hải Dương,30,Gia Lộc,297,Tân Tiến,11032,Xã,
Hải Dương,30,Gia Lộc,297,Gia Khánh,11035,Xã,
Hải Dương,30,Gia Lộc,297,Gia Lương,11038,Xã,
Hải Dương,30,Gia Lộc,297,Lê Lợi,11041,Xã,
Hải Dương,30,Gia Lộc,297,Toàn Thắng,11044,Xã,
Hải Dương,30,Gia Lộc,297,Hoàng Diệu,11047,Xã,
Hải Dương,30,Gia Lộc,297,Hồng Hưng,11050,Xã,
Hải Dương,30,Gia Lộc,297,Phạm Trấn,11053,Xã,
Hải Dương,30,Gia Lộc,297,Đoàn Thượng,11056,Xã,
Hải Dương,30,Gia Lộc,297,Thống Kênh,11059,Xã,
Hải Dương,30,Gia Lộc,297,Quang Minh,11062,Xã,
Hải Dương,30,Gia Lộc,297,Đồng Quang,11065,Xã,
Hải Dương,30,Gia Lộc,297,Nhật Tân,11068,Xã,
Hải Dương,30,Gia Lộc,297,Đức Xương,11071,Xã,
Hải Dương,30,Tứ Kỳ,298,Tứ Kỳ,11074,Thị trấn,
Hải Dương,30,Tứ Kỳ,298,Ngọc Sơn,11077,Xã,
Hải Dương,30,Tứ Kỳ,298,Kỳ Sơn,11080,Xã,
Hải Dương,30,Tứ Kỳ,298,Đại Đồng,11083,Xã,
Hải Dương,30,Tứ Kỳ,298,Hưng Đạo,11086,Xã,
